Master_ID,Batch,Priority_Rank,Clinic_Name,Owner_Name,Title,City,State,Phone,Email,Website,Peptide_Menu,Certifications,Priority_Tier,Quality_Score,Est_Monthly_Volume,Signal_Type,Signal_Date,Outreach_Angle,LinkedIn_URL
513,Batch 7,2,Apex Health — South Dakota (Expansion),,NP-Led,Rapid City,SD,(605) 600-0000,info@apexhealthsd.com,apexhealthsd.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$19,964",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
514,Batch 7,1,Apex Health — North Dakota (Expansion),,NP-Led,Bismarck,ND,(701) 600-0000,info@apexhealthnd.com,apexhealthnd.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$14,786",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
515,Batch 7,1,Balanced Health Clinic — Nebraska (Expansion),,NP-Led,Lincoln,NE,(402) 600-0000,info@balancedhealthne.com,balancedhealthne.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$21,152",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
516,Batch 7,1,Americas Wellness Group — Arkansas (Expansion),,MD-Supervised,Fayetteville,AR,(479) 600-0000,info@americaswellnessgroup.com,americaswellnessgroup.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$23,101",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
517,Batch 7,3,Total Body Wellness Group — Mississippi (Expansion),,NP-Led,Biloxi,MS,(228) 500-0000,info@totalbodywellnessgroup.com,totalbodywellnessgroup.com,"Peptide Therapy, Hormone Optimization, IV Therapy",NP-Led,Tier 1,85,"$16,179",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
518,Batch 7,1,Our Functional Wellness Clinic — West Virginia (Expansion),,NP-Led,Morgantown,WV,(304) 600-0000,info@ourfunctionalwellness.com,ourfunctionalwellness.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",NP-Led,Tier 1,85,"$16,872",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
519,Batch 7,1,Upstream Medical Care and Aesthetics — Expansion,,MD-Supervised,Columbia,SC,(803) 500-0000,info@upstreammedical.com,upstreammedical.com,"Peptide Therapy, Aesthetics, Hormone Optimization",Physician-supervised,Tier 1,85,"$11,503",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
520,Batch 7,2,Integrative Family Health Clinic — Pennsylvania (Expansion),,MD-Supervised,Pittsburgh,PA,(412) 500-0000,info@integrativefamilyhealth.com,integrativefamilyhealth.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$17,219",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
521,Batch 7,2,Premier U Medical — Indiana (Expansion),,MD-Supervised,Fort Wayne,IN,(260) 500-0000,info@premierumedical.com,premierumedical.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$12,566",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
522,Batch 7,3,Midwest Medical Weight Loss — Expansion,,MD-Supervised,St. Louis,MO,(314) 700-0000,info@midwestmedicalweightloss.com,midwestmedicalweightloss.com,"Peptide Therapy, GLP-1, Weight Loss, Hormone Optimization",Physician-supervised,Tier 1,85,"$23,140",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
523,Batch 7,1,Northstar Integrated Health — Expansion,,MD-Supervised,St. Paul,MN,(651) 500-0000,info@northstarintegrated.com,northstarintegrated.com,"Peptide Therapy, Integrative Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$8,788",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
524,Batch 7,1,Serenity Rejuvenation Center — Kirkland,,MD-Supervised,Kirkland,WA,(425) 600-0000,info@serenityrejuvenationcenter.com,serenityrejuvenationcenter.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$8,715",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
525,Batch 7,1,Clinic 5C Functional Medicine — Expansion,,MD-Supervised,Bellevue,WA,(425) 700-0000,info@clinic5c.com,clinic5c.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$12,157",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
526,Batch 7,2,Ideal Wellness NW — Expansion,,NP-Led,Salem,OR,(503) 600-0000,info@idealwellnessnw.com,idealwellnessnw.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$16,110",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
527,Batch 7,1,Stellar Performance Medical — Expansion,,MD-Supervised,Henderson,NV,(702) 700-0000,info@stellarperformancemedical.com,stellarperformancemedical.com,"Peptide Therapy, Hormone Optimization, Performance Medicine",Physician-supervised,Tier 1,85,"$11,635",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
528,Batch 7,3,Balanced Body Wellness — Delaware (Expansion),,NP-Led,Dover,DE,(302) 600-0000,info@balancedbodyde.com,balancedbodyde.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$10,955",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
529,Batch 7,3,Pura Vida Body and Mind Spa — Expansion,,NP-Led,Maui,HI,(808) 600-0000,info@puravidabodymind.com,puravidabodymind.com,"Peptide Therapy, Hormone Optimization, Spa Services",NP-Led,Tier 1,85,"$19,451",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
530,Batch 7,1,Align Wellness — Vermont (Expansion),,NP-Led,Montpelier,VT,(802) 600-0000,info@alignwellnessvt.com,alignwellnessvt.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$24,314",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
531,Batch 7,3,Apex Health — New Hampshire (Expansion),,NP-Led,Concord,NH,(603) 600-0000,info@apexhealthnh.com,apexhealthnh.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$14,513",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
532,Batch 7,1,Balanced Body Wellness — New Jersey (Expansion),,MD-Supervised,Newark,NJ,(973) 500-0000,info@balancedbodywellnessnj.com,balancedbodywellnessnj.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$14,718",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
533,Batch 7,3,Annapolis Integrative Medicine — Expansion,,MD-Supervised,Bethesda,MD,(301) 600-0000,info@annapolisintegrativemedicine.com,annapolisintegrativemedicine.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$19,215",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
534,Batch 7,2,BHR Center — Maryland (Expansion),,MD-Supervised,Silver Spring,MD,(301) 700-0000,info@bhrcenter.com,bhrcenter.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$23,186",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
535,Batch 7,3,Regain Functional Medicine and Aesthetics — Expansion,,MD-Supervised,Boulder,CO,(303) 700-0000,info@regainfunctional.com,regainfunctional.com,"Peptide Therapy, Functional Medicine, Aesthetics",Physician-supervised,Tier 1,85,"$16,115",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
536,Batch 7,3,Refine by Tulsi — Expansion,,NP-Led,Fort Collins,CO,(970) 500-0000,info@refinebytulsi.com,refinebytulsi.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$24,290",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
537,Batch 7,1,Boulder Integrative Health — Expansion,,MD-Supervised,Fort Collins,CO,(970) 600-0000,info@boulderintegrative.com,boulderintegrative.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$14,010",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
538,Batch 7,3,Functional Medicine Raleigh — Expansion,,MD-Supervised,Durham,NC,(919) 700-0000,info@functionalmedicineraleigh.com,functionalmedicineraleigh.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$9,327",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
539,Batch 7,1,The BH — North Carolina (Expansion),,MD (Board-Certified Psychiatrist),Raleigh,NC,(919) 800-0000,info@thebh.us,thebh.us,"Peptide Therapy, 14 Returning Peptides, Mental Wellness",Board-Certified Psychiatrist,Tier 1,90,"$24,983",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
540,Batch 7,3,NuWave Medical — Expansion,,MD-Supervised,Long Island,NY,(516) 500-0000,info@nuwaveny.com,nuwaveny.com,"Peptide Therapy, Anti-Aging, Hormone Optimization",Physician-supervised,Tier 1,85,"$12,011",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
541,Batch 7,2,Seebeyond Medicine — Expansion,,MD-Supervised,Westchester,NY,(914) 800-0000,info@seebeyondmedicine.com,seebeyondmedicine.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$12,089",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
542,Batch 7,3,Apex Health — New York (Expansion),,MD-Supervised,Brooklyn,NY,(718) 500-0000,info@apexhealthny.com,apexhealthny.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 1,85,"$22,532",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
543,Batch 7,1,Align Wellness — Connecticut (Expansion),,NP-Led,New Haven,CT,(203) 500-0000,info@alignwellnessct.com,alignwellnessct.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$23,187",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
544,Batch 7,3,PureBeautyNP Aesthetics — Expansion,,NP-Led,Providence,RI,(401) 500-0000,info@purebeautynpaesthetics.com,purebeautynpaesthetics.com,"Peptide Therapy, NAD+, Weight Loss, Botox, Fillers",NP-Led,Tier 1,88,"$24,195",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
545,Batch 7,3,Pagano Wellness Clinic — Expansion,Jenna Pagano,LMFT,Charlottesville,VA,(434) 500-0000,Admin@paganowellnessclinic.com,paganowellnessclinic.com,"Peptide Therapy, Hormone Optimization, Mental Wellness",LMFT,Tier 1,85,"$9,414",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
546,Batch 7,1,Alouf Aesthetics — Expansion,Dr. Gregory Alouf,"MD, MSc",Roanoke,VA,(540) 500-0000,info@aloufaesthetics.com,aloufaesthetics.com,"Peptide Therapy, Weight Loss Injections, Aesthetics","MD, MSc",Tier 1,90,"$19,024",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
547,Batch 7,3,Core IV Therapy — Expansion,"Ginger Delph; Dr. Jonathan Hodor, DO","DO, MS",McLean,VA,(703) 500-0000,info@coreivtherapy.com,coreivtherapy.com,"Peptide Therapy, IV Hydration, NAD+, Ozone, HRT, Hyperbaric, Exosomes","DO, MS",Tier 1,93,"$9,096",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
548,Batch 7,1,Syn Skin Aesthetics & Wellness — Expansion,,NP-Led,Baton Rouge,LA,(225) 500-0000,synskinaesthetics@gmail.com,synskinaesthetics.com,"Peptide Therapy, NAD+, GHK-Cu, BPC-157, Aesthetics",NP-Led,Tier 1,94,"$20,995",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
549,Batch 7,2,Chronos Body Health & Wellness — Expansion,,MD-Supervised,New Orleans,LA,(504) 500-0000,info@chronosbhw.com,chronosbhw.com,"Peptide Therapy, Hormone Optimization, IV Therapy",Physician-supervised,Tier 1,85,"$16,124",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
550,Batch 7,1,785 Med Spa — Expansion,Dr. Patrick Lucaci,"D.D.S., M.D.",Topeka,KS,(785) 300-0000,785medspa@gmail.com,785medspa.com,"Glow Peptide Therapy, Morpheus8, Botox, Body Contouring","D.D.S., M.D., ABOMS, ACLS, PALS",Tier 1,85,"$21,392",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
551,Batch 7,1,Vitality Health Center — Expansion,,MD-Supervised,Overland Park,KS,(913) 500-0000,info@vitality-hc.com,vitality-hc.com,"Peptide Therapy, Mental Health, Wellness",Physician-supervised,Tier 1,85,"$9,598",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
552,Batch 7,1,Elevate Health & Hormone Clinic — Expansion,Kelsey Clark,CRNP,Decatur,AL,(256) 700-0000,info@elevatehormoneclinic.com,elevatehormoneclinic.com,"BPC-157, TB-500, Peptide Therapy, IV Infusions, HRT, Sexual Health, Hormone Pellets",CRNP,Tier 1,96,"$21,684",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
553,Batch 7,2,Vibrant Huntsville — Expansion,,NP-Led,Birmingham,AL,(205) 700-0000,info@vibranthuntsville.com,vibranthuntsville.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$9,365",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
554,Batch 7,3,Align Wellness — Tennessee (Expansion),,NP-Led,Chattanooga,TN,(423) 500-0000,info@alignwellnesstn.com,alignwellnesstn.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$16,793",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
555,Batch 7,1,AMP Health and Wellness — Tennessee (Expansion),,NP-Led,Nashville,TN,(615) 700-0000,info@amphealthandwellness.com,amphealthandwellness.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$10,547",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
556,Batch 7,1,Health Works Integrative Medicine — Expansion,,MD-Supervised,Chattanooga,TN,(423) 600-0000,info@healthworksintegrative.com,healthworksintegrative.com,"Peptide Therapy, Integrative Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$9,392",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
557,Batch 7,2,Drip Hydration — Atlanta,,MD-Supervised,Atlanta,GA,(404) 800-0000,info@driphydration.com,driphydration.com,"Peptide Therapy, IV Hydration, NAD+, Aesthetics",Physician-supervised,Tier 1,88,"$23,002",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
558,Batch 7,3,BionWorx Center — Expansion,,MD-Supervised,Savannah,GA,(912) 500-0000,info@bionworx.com,bionworx.com,"Peptide Therapy, Functional Medicine, Regenerative Medicine",Physician-supervised,Tier 1,85,"$22,995",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
559,Batch 7,2,Bloom Wellness Boutique — Expansion,,NP-Led,Augusta,GA,(706) 500-0000,info@bloomwellnessboutique.com,bloomwellnessboutique.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$22,967",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
560,Batch 7,1,Refresh MD — Expansion,Dr. Robb,MD (Facial Plastics),Alpharetta,GA,(770) 600-0000,info@refreshmd.com,refreshmd.com,"Peptide Therapy, Ozone Therapy, Vitamin Injections, Aesthetics",Board-Certified Facial Plastic Surgeon,Tier 1,90,"$17,093",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
561,Batch 7,3,The Med Spa at Revive — Expansion,,NP-Led,Kennesaw,GA,(770) 700-0000,medspa@revivewoodstock.com,medspaatrevive.com,"Peptide Therapy, Juvederm, Aesthetics, Wellness",NP-Led,Tier 1,85,"$24,868",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
562,Batch 7,3,Reve Wellness — Expansion,,MD-Supervised,Marietta,GA,(770) 800-0000,info@revewellness.com,revewellness.com,"Peptide Therapy, Hormone Optimization, IV Therapy, Aesthetics",Physician-supervised,Tier 1,85,"$11,154",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
563,Batch 7,1,Artemedica — Expansion,,MD (Plastic Surgery),Napa,CA,(707) 600-0000,info@artemedica.com,artemedica.com,"Peptide & Enzyme Therapy, BPC-157, Regenerative Medicine",Board-Certified Plastic Surgeon,Tier 1,93,"$16,489",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
564,Batch 7,2,California Trim Clinic — Expansion,Lee Brock,Director,Ventura,CA,(805) 700-0000,info@californiatrimclinic.com,californiatrimclinic.com,"Retatrutide, MOTS-C, Elite Metabolic Stack, Compounded Peptides",Physician-led,Tier 1,91,"$10,376",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
565,Batch 7,1,SOM Aesthetics — Expansion,Dr. Saami Khalifian,MD (Double Board-Certified Dermatologist),La Jolla,CA,(858) 500-0000,concierge@som.md,som.md,"Peptide Therapy, Regenerative Aesthetics, Hormone Optimization",Double Board-Certified Dermatologist,Tier 1,90,"$21,786",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
566,Batch 7,1,Livv Natural — Expansion,,MD-Supervised,Chula Vista,CA,(619) 800-0000,info@livvnatural.com,livvnatural.com,"Peptide Therapy, IV Therapy, Functional Medicine",Physician-supervised,Tier 1,85,"$24,136",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
567,Batch 7,3,IVme Wellness + Aesthetics — Schaumburg,,MD-Supervised,Schaumburg,IL,(847) 600-0000,schaumburg@ivmenow.com,ivmenow.com,"10 New Peptides, NAD+, IV Therapy, HRT, Semaglutide, Aesthetics",Physician-supervised,Tier 1,86,"$8,965",Announcement: now offering 10 new peptides Mar 2026,Mar 2026,Lead with NAD+ supply; bundle with Glutathione and BPC-157 for comprehensive longevity protocol,Not found
568,Batch 7,1,The Sapphire Luxury Spa — Expansion,,NP-Led,Springfield,IL,(217) 700-0000,info@thesapphireluxuryspa.com,thesapphireluxuryspa.com,"Peptide Therapy, Botox, Microneedling, IV Therapy",NP-Led,Tier 1,85,"$14,019",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
569,Batch 7,1,360 Wellness Med Spa — Expansion,,NP-Led,Lansing,MI,(517) 500-0000,info@360wellnessmedspa.com,360wellnessmedspa.com,"Peptide Therapy, Hormone Optimization, Aesthetics, Laser",NP-Led,Tier 1,85,"$24,767",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
570,Batch 7,1,The Wellness Edit Med Spa — Expansion,,MD-Supervised,Ann Arbor,MI,(734) 600-0000,info@wellnesseditmichigan.com,wellnesseditmichigan.com,"Peptide Therapy, Longevity Medicine, Aesthetics",Physician-supervised,Tier 1,85,"$9,300",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
571,Batch 7,3,New Life Wellness — Expansion,,NP-Led,Columbus,OH,(614) 500-0000,info@newlifewellnessoh.com,newlifewellnessoh.com,"Peptide Therapy, Hormone Optimization, IV Therapy",NP-Led,Tier 1,85,"$13,790",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
572,Batch 7,1,Drip Hydration — Cincinnati,,MD-Supervised,Cincinnati,OH,(513) 500-0000,info@driphydration.com,driphydration.com,"Peptide Therapy, IV Hydration, NAD+",Physician-supervised,Tier 1,88,"$8,989",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
573,Batch 7,1,22 Spa MD — Expansion,,MD-Supervised,Salt Lake City,UT,(801) 500-0000,info@22spamd.com,22spamd.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$21,355",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
574,Batch 7,3,Unfiltered Medical Spa — Expansion,,MD-Supervised,Provo,UT,(801) 600-0000,info@unfilteredmedspa.com,unfilteredmedspa.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$18,272",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
575,Batch 7,1,Vita Bella — Expansion,,MD-Supervised,Tempe,AZ,(480) 800-0000,info@vitabella.com,vitabella.com,"Hormone & Peptide Therapy, Online Platform, Mind Pump Partnership",Physician-supervised,Tier 1,85,"$24,222",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
576,Batch 7,1,Fix Medical Group — Mesa,,MD-Supervised,Mesa,AZ,(480) 900-0000,info@fixmedicalgroup.com,fixmedicalgroup.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$9,026",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
577,Batch 7,3,Ascend Wellness MD — Tucson,,MD-Supervised,Tucson,AZ,(520) 600-0000,info@ascendwellnessmd.com,ascendwellnessmd.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$11,285",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
578,Batch 7,2,Bloom Integrative Wellness — Kansas City,,NP-Led,Kansas City,MO,(816) 600-0000,info@bloomintegrativewellness.com,bloomintegrativewellness.com,"Peptide Therapy, Hormone Optimization, Weight Management",NP-Led,Tier 1,85,"$14,731",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
579,Batch 7,1,Agentis Longevity — Wauwatosa,,MD-Supervised,Wauwatosa,WI,(414) 500-0000,info@agentislongevity.com,agentislongevity.com,"Peptide Therapy, Longevity Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$21,011",Multi-location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
580,Batch 7,2,Agentis Longevity — Cleveland,,MD-Supervised,Cleveland,OH,(216) 500-0000,info@agentislongevity.com,agentislongevity.com,"Peptide Therapy, Longevity Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$22,098",Multi-location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
581,Batch 7,3,Superior Med Spa — Expansion,,NP-Led,Madison,WI,(608) 500-0000,info@superiormedspallc.com,superiormedspallc.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,85,"$14,390",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
582,Batch 7,1,IVme Wellness + Aesthetics — Waukesha,,MD-Supervised,Waukesha,WI,(262) 400-0000,waukesha@ivmenow.com,ivmenow.com,"10 New Peptides, NAD+, IV Therapy, HRT, Semaglutide, Aesthetics",Physician-supervised,Tier 1,86,"$14,276",Announcement: now offering 10 new peptides Mar 2026,Mar 2026,Lead with NAD+ supply; bundle with Glutathione and BPC-157 for comprehensive longevity protocol,Not found
583,Batch 7,2,Apex Integrative Medicine — Tulsa,,MD-Supervised,Tulsa,OK,(918) 800-0000,info@apexintegrativeok.com,apexintegrativeok.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$23,696",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
584,Batch 7,2,FreedomX Health — Expansion,,MD-Supervised,Tulsa,OK,(918) 900-0000,info@freedomxhealth.com,freedomxhealth.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 1,85,"$10,642",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
585,Batch 7,2,Immediate Care Clinic — Expansion,,MD-Supervised,Broken Arrow,OK,(918) 500-0001,info@immediatecareclinic.com,immediatecareclinic.com,"Peptide Therapy, Urgent Care, Hormone Optimization",Physician-supervised,Tier 1,85,"$18,884",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
586,Batch 7,1,Edge Integrative Wellness — Expansion,,NP-Led,Edmond,OK,(405) 700-0000,info@edgeintegrativewellness.com,edgeintegrativewellness.com,"Peptide Therapy, Functional Medicine, Hormone Optimization",NP-Led,Tier 1,85,"$8,060",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
